player_club,age,position,nationality,player_height,strong_foot,contract_value_time,appearances,PPG,substitutions_on,substitutions_off,goals_conceded,clean_sheet,market_value,minute_per_game,goal_per_game,assist_per_game
1,38.0,Forward,203,1.78,right,1.0,8.0,1.38,2.0,6.0,0.0,0.0,100.0,59.375,0.25,0.0
1,35.0,Forward,203,1.78,right,1.0,11.0,0.55,1.0,4.0,0.0,0.0,300.0,77.36363636,0.1818181818181818,0.0909090909090909
1,22.0,Forward,93,1.85,right,1.0,10.0,2.4,8.0,2.0,0.0,0.0,50.0,30.7,0.0,0.1
1,31.0,Defender,147,1.84,right,3.0,6.0,1.17,0.0,1.0,0.0,0.0,900.0,89.83333333,0.0,0.0
1,32.0,Defender,203,1.9,right,1.0,9.0,1.0,0.0,0.0,0.0,0.0,400.0,90.0,0.0,0.0
1,33.0,Defender,203,1.87,right,1.0,10.0,0.9,2.0,3.0,0.0,0.0,150.0,65.1,0.0,0.0
1,39.0,Defender,211,1.79,right,0.0,8.0,0.88,2.0,1.0,0.0,0.0,150.0,72.875,0.0,0.0
1,28.0,Defender,166,1.84,right,1.0,3.0,0.33,0.0,0.0,0.0,0.0,400.0,78.66666667,0.0,0.0
1,27.0,Defender,203,1.8,right,1.0,6.0,1.67,2.0,1.0,0.0,0.0,250.0,63.83333333,0.0,0.0
1,29.0,Defender,123,1.86,right,1.0,9.0,2.44,5.0,3.0,0.0,0.0,200.0,45.44444444,0.0,0.0
1,33.0,Midfielder,203,1.77,right,1.0,7.0,2.71,1.0,2.0,0.0,0.0,250.0,76.28571429,0.0,0.0
1,31.0,Midfielder,203,1.72,right,2.0,10.0,0.7,3.0,5.0,0.0,0.0,350.0,53.0,0.1,0.0
1,29.0,Midfielder,203,1.77,right,0.0,2.0,0.5,1.0,1.0,0.0,0.0,100.0,34.0,0.5,0.0
1,29.0,Forward,203,1.9,right,2.0,12.0,2.25,6.0,6.0,0.0,0.0,300.0,41.0,0.1666666666666666,0.1666666666666666
1,21.0,Defender,186,1.9,right,3.0,5.0,0.8,1.0,0.0,0.0,0.0,8500.0,81.0,0.0,0.0
381,23.0,Defender,205,1.89,left,3.0,14.0,2.0,0.0,2.0,0.0,0.0,15000.0,0.091071429,0.0,0.0
1,25.0,Defender,210,1.88,right,1.0,8.0,0.75,1.0,0.0,0.0,0.0,2000.0,79.625,0.0,0.125
1,28.0,Midfielder,199,1.88,right,3.0,10.0,0.8,5.0,2.0,0.0,0.0,2200.0,55.2,0.0,0.0
1,22.0,Midfielder,203,1.8264723398623608,right,2.0,7.0,1.0,2.0,3.0,0.0,0.0,125.0,57.0,0.0,0.0
308,22.0,Midfielder,135,1.87,right,0.0,4.0,1.5,0.0,0.0,0.0,0.0,400.0,90.0,0.0,0.25
1,23.0,Midfielder,210,1.88,right,1.0,8.0,1.38,4.0,3.0,0.0,0.0,500.0,60.0,0.125,0.125
1,27.0,Midfielder,211,1.75,right,3.0,11.0,2.18,5.0,5.0,0.0,0.0,9000.0,41.27272727,0.0909090909090909,0.0909090909090909
1,20.0,Forward,210,1.89,right,3.0,9.0,0.78,0.0,6.0,0.0,0.0,15000.0,73.66666667,0.3333333333333333,0.1111111111111111
1,20.0,Forward,72,1.87,right,1.0,10.0,2.3,2.0,1.0,0.0,0.0,300.0,76.6,0.3,0.2
1,22.0,Defender,203,1.75,right,0.0,2.0,1.5,2.0,0.0,0.0,0.0,50.0,7.0,0.0,0.0
1,25.0,Midfielder,203,1.81,right,3.0,8.0,1.0,4.0,1.0,0.0,0.0,150.0,56.0,0.0,0.0
1,23.0,Forward,203,1.77,left,1.0,11.0,0.91,2.0,3.0,0.0,0.0,175.0,70.81818182,0.0909090909090909,0.0
294,21.0,Defender,185,1.91,right,3.0,9.0,1.78,0.0,0.0,0.0,0.0,350.0,90.0,0.0,0.1111111111111111
1,26.0,Defender,210,1.78,left,0.0,2.0,0.5,0.0,2.0,0.0,0.0,350.0,52.0,0.0,0.5
1,23.0,Defender,203,1.87,left,1.0,9.0,0.56,4.0,3.0,0.0,0.0,150.0,48.88888889,0.1111111111111111,0.1111111111111111
1,23.0,Midfielder,203,1.82,right,0.0,5.0,1.2,3.0,2.0,0.0,0.0,125.0,32.0,0.0,0.0
1,29.0,Defender,142,1.9,right,0.0,3.0,0.33,1.0,2.0,0.0,0.0,500.0,50.66666667,0.0,0.0
1,22.0,Defender,203,1.88,right,1.0,5.0,0.8,1.0,1.0,0.0,0.0,25.0,71.8,0.0,0.0
1,26.0,Midfielder,202,1.88,right,1.0,10.0,2.2,1.0,4.0,0.0,0.0,2000.0,69.1,0.1,0.1
1,23.0,Midfielder,203,1.84,right,2.0,10.0,2.5,4.0,2.0,0.0,0.0,1000.0,62.0,0.1,0.2
1,28.0,Forward,136,1.86,left,1.0,1.0,3.0,0.0,1.0,0.0,0.0,350.0,65.0,0.0,0.0
1,22.0,Forward,203,1.83,right,1.0,9.0,1.44,0.0,2.0,0.0,0.0,150.0,87.22222222,0.3333333333333333,0.1111111111111111
1,24.0,Defender,170,1.91,right,2.0,5.0,1.0,0.0,2.0,0.0,0.0,200.0,57.4,0.2,0.0
1,22.0,Defender,203,1.72,left,1.0,8.0,1.5,7.0,0.0,0.0,0.0,100.0,26.5,0.0,0.0
1,19.0,Defender,203,1.8264723398623608,left,1.0,1.0,1.5143660090423348,0.0,1.0,0.0,0.0,25.0,66.0,0.0,0.0
66,24.0,Defender,67,1.89,right,1.0,7.0,1.86,2.0,1.0,0.0,0.0,400.0,66.57142857,0.0,0.0
1,22.0,Midfielder,93,1.93,right,1.0,7.0,0.57,3.0,3.0,0.0,0.0,50.0,44.57142857,0.0,0.0
167,26.0,Midfielder,198,1.76,right,0.0,15.0,1.93,3.0,10.0,0.0,0.0,350.0,62.53333333,0.0,0.0
407,26.0,Defender,203,1.9,right,4.0,8.0,2.25,1.0,3.0,0.0,0.0,25000.0,82.25,0.0,0.0
373,23.0,Defender,138,1.92,right,3.0,10.0,1.6,0.0,1.0,0.0,0.0,2700.0,88.8,0.1,0.0
1,25.0,Defender,157,1.92,right,1.0,1.0,1.0,1.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0
1,21.0,Defender,203,1.85,right,3.0,7.0,1.86,3.0,2.0,0.0,0.0,175.0,53.14285714,0.1428571428571428,0.0
1,23.0,Defender,203,1.88,right,1.0,11.0,1.18,0.0,1.0,0.0,0.0,50.0,86.72727273,0.0,0.0
1,22.0,Defender,180,1.91,right,0.0,7.0,1.14,0.0,0.0,0.0,0.0,50.0,90.0,0.0,0.0
299,26.0,Midfielder,190,1.83,right,1.0,17.0,1.65,8.0,8.0,0.0,0.0,500.0,54.58823529,0.1176470588235294,0.0588235294117647
113,22.0,Forward,43,1.84,right,1.0,8.0,2.75,0.0,0.0,0.0,0.0,250.0,90.0,0.25,0.25
1,21.0,Forward,203,1.8,right,1.0,5.0,1.4,2.0,3.0,0.0,0.0,50.0,43.2,0.0,0.0
1,20.0,Forward,203,1.8264723398623608,right,1.0,6.0,1.5,6.0,0.0,0.0,0.0,200.0,17.5,0.0,0.0
1,28.0,Defender,174,1.9,right,1.0,4.0,1.0,0.0,2.0,0.0,0.0,1000.0,80.0,0.0,0.0
1,25.0,Defender,211,1.87,right,3.0,11.0,1.64,1.0,1.0,0.0,0.0,100.0,81.54545455,0.0909090909090909,0.0
1,27.0,Defender,203,1.93,right,1.0,4.0,0.25,0.0,0.0,0.0,0.0,200.0,81.0,0.0,0.0
1,21.0,Defender,70,1.89,left,2.0,8.0,2.5,4.0,1.0,0.0,0.0,300.0,53.625,0.0,0.0
1,20.0,Defender,203,1.96,right,1.0,6.0,0.5,0.0,3.0,0.0,0.0,50.0,83.0,0.0,0.0
1,25.0,Defender,203,1.8,left,1.0,1.0,3.0,1.0,0.0,0.0,0.0,50.0,37.0,0.0,0.0
1,31.0,Defender,203,1.79,right,0.0,7.0,1.43,0.0,3.0,0.0,0.0,325.0,74.42857143,0.0,0.1428571428571428
1,24.0,Forward,203,1.77,left,1.0,10.0,1.1,0.0,5.0,0.0,0.0,175.0,87.1,0.5,0.1
1,19.0,Forward,203,1.8264723398623608,left,1.0,6.0,1.33,4.0,2.0,0.0,0.0,50.0,34.5,0.0,0.0
1,20.0,Midfielder,203,1.8264723398623608,right,3.0,11.0,2.27,0.0,5.0,0.0,0.0,100.0,80.36363636,0.0909090909090909,0.1818181818181818
1,21.0,Midfielder,203,1.75,right,3.0,11.0,2.0,0.0,4.0,0.0,0.0,300.0,85.63636364,0.2727272727272727,0.0909090909090909
1,20.0,Forward,203,1.8264723398623608,right,1.0,5.0,2.6,3.0,2.0,0.0,0.0,175.0,20.4,0.2,0.0
1,37.0,Defender,207,1.93,right,1.0,3.0,1.67,2.0,0.0,0.0,0.0,250.0,36.33333333,0.0,0.0
1,23.0,Defender,157,1.94,right,2.0,2.0,2.0,1.0,0.0,0.0,0.0,75.0,59.5,0.0,0.0
1,25.0,Midfielder,203,1.83,right,1.0,12.0,1.83,1.0,3.0,0.0,0.0,150.0,81.25,0.0833333333333333,0.0
1,34.0,Forward,203,1.81,left,1.0,3.0,2.33,3.0,1.0,0.0,0.0,50.0,16.66666667,0.0,0.0
1,21.0,Forward,203,1.8264723398623608,right,1.0,9.0,0.67,8.0,1.0,0.0,0.0,200.0,19.88888889,0.0,0.1111111111111111
263,30.0,Forward,130,1.89,both,2.0,6.0,1.67,3.0,2.0,0.0,0.0,600.0,48.33333333,0.1666666666666666,0.0
1,25.0,Forward,203,1.85,right,2.0,8.0,1.38,7.0,0.0,0.0,0.0,50.0,26.875,0.125,0.0
1,21.0,Defender,203,1.86,right,3.0,8.0,1.88,2.0,0.0,0.0,0.0,200.0,71.875,0.0,0.0
1,20.0,Defender,203,1.72,right,0.0,6.0,0.67,1.0,1.0,0.0,0.0,100.0,67.66666667,0.0,0.0
65,29.0,Midfielder,92,1.74,right,0.0,6.0,0.5,1.0,3.0,0.0,0.0,600.0,73.0,0.0,0.0
1,21.0,Midfielder,93,1.8264723398623608,right,2.0,5.0,1.6,4.0,1.0,0.0,0.0,50.0,25.4,0.0,0.0
1,21.0,Midfielder,203,1.8264723398623608,left,1.0,11.0,0.82,2.0,4.0,0.0,0.0,75.0,75.09090909,0.0,0.1818181818181818
1,25.0,Defender,203,1.83,right,1.0,7.0,0.86,0.0,0.0,0.0,0.0,175.0,77.14285714,0.0,0.0
1,28.0,Midfielder,210,1.86,left,0.0,5.0,1.8,0.0,1.0,0.0,0.0,100.0,87.2,0.4,0.0
1,21.0,Midfielder,203,1.82,right,1.0,9.0,2.22,1.0,6.0,0.0,0.0,200.0,66.0,0.0,0.1111111111111111
1,30.0,Midfielder,173,1.79,right,4.0,13.0,1.69,1.0,8.0,0.0,0.0,500.0,76.38461538,0.3846153846153846,0.0
1,32.0,Defender,203,1.85,right,1.0,10.0,1.5,1.0,1.0,0.0,0.0,200.0,85.4,0.1,0.0
1,21.0,Defender,203,1.85,right,1.0,10.0,1.6,0.0,0.0,0.0,0.0,200.0,90.0,0.0,0.0
1,26.0,Midfielder,203,1.83,right,1.0,12.0,1.0,1.0,2.0,0.0,0.0,50.0,81.0,0.0833333333333333,0.0
1,30.0,Midfielder,203,1.71,right,0.0,10.0,1.2,1.0,1.0,0.0,0.0,300.0,86.9,0.1,0.0
1,33.0,Midfielder,203,1.74,right,0.0,4.0,0.5,0.0,1.0,0.0,0.0,400.0,78.75,0.0,0.0
1,30.0,Forward,203,1.78,right,3.0,6.0,0.67,6.0,0.0,0.0,0.0,1000.0,14.83333333,0.0,0.0
1,27.0,Midfielder,113,1.81,right,3.0,7.0,0.14,1.0,0.0,0.0,0.0,800.0,83.57142857,0.0,0.0
1,26.0,Midfielder,205,1.87,right,1.0,8.0,1.5,2.0,5.0,0.0,0.0,500.0,63.625,0.0,0.0
1,27.0,Midfielder,203,1.79,right,1.0,8.0,0.63,0.0,4.0,0.0,0.0,225.0,76.25,0.0,0.0
1,25.0,Midfielder,203,1.7,left,0.0,8.0,1.5,0.0,4.0,0.0,0.0,200.0,77.875,0.0,0.0
1,29.0,Forward,151,1.82,right,1.0,6.0,1.67,5.0,1.0,0.0,0.0,450.0,22.66666667,0.0,0.1666666666666666
1,22.0,Forward,203,1.94,right,1.0,7.0,0.71,7.0,0.0,0.0,0.0,400.0,13.57142857,0.0,0.0
1,21.0,Forward,203,1.86,right,1.0,3.0,1.0,3.0,0.0,0.0,0.0,100.0,25.33333333,0.0,0.0
1,22.0,Defender,211,1.87,left,0.0,7.0,0.71,0.0,0.0,0.0,0.0,3000.0,90.0,0.0,0.0
1,21.0,Defender,203,1.85,left,1.0,7.0,0.86,2.0,1.0,0.0,0.0,75.0,66.42857143,0.0,0.0
1,25.0,Midfielder,198,1.75,right,1.0,7.0,0.86,1.0,1.0,0.0,0.0,50.0,76.0,0.1428571428571428,0.0
1,19.0,Midfielder,203,1.8264723398623608,right,0.0,2.0,3.0,1.0,1.0,0.0,0.0,150.0,61.0,0.0,0.0
1,21.0,Forward,203,1.71,left,1.0,4.0,0.25,2.0,1.0,0.0,0.0,25.0,43.75,0.0,0.0
1,19.0,Forward,203,1.85,left,1.0,8.0,1.13,6.0,2.0,0.0,0.0,100.0,23.5,0.0,0.0
1,26.0,Forward,195,1.96,right,2.0,3.0,2.33,2.0,1.0,0.0,0.0,150.0,41.0,0.0,0.0
1,33.0,Forward,203,1.86,right,2.0,10.0,1.4,4.0,6.0,0.0,0.0,200.0,52.9,0.0,0.1
1,24.0,Defender,161,1.86,right,4.0,10.0,1.5,1.0,0.0,0.0,0.0,2500.0,84.2,0.1,0.1
1,27.0,Defender,199,1.88,right,2.0,6.0,1.67,1.0,1.0,0.0,0.0,125.0,71.83333333,0.0,0.0
1,30.0,Defender,203,1.82,left,2.0,1.0,1.0,1.0,0.0,0.0,0.0,300.0,45.0,0.0,0.0
1,32.0,Midfielder,203,1.7,right,1.0,4.0,1.75,2.0,2.0,0.0,0.0,200.0,26.75,0.0,0.0
1,33.0,Forward,203,1.81,left,1.0,10.0,1.3,3.0,2.0,0.0,0.0,75.0,67.8,0.1,0.2
1,23.0,Forward,203,1.76,left,1.0,1.0,1.5143660090423348,1.0,0.0,0.0,0.0,150.0,20.0,0.0,0.0
1,29.0,Forward,203,1.81,right,1.0,7.0,0.57,2.0,5.0,0.0,0.0,1200.0,49.71428571,0.1428571428571428,0.0
1,28.0,Forward,203,1.7,right,1.0,9.0,1.44,3.0,5.0,0.0,0.0,275.0,64.22222222,0.1111111111111111,0.0
1,40.0,Forward,203,1.79,right,1.0,7.0,0.43,4.0,3.0,0.0,0.0,10.0,33.71428571,0.0,0.0
1,33.0,Midfielder,201,1.82,right,2.0,7.0,0.57,1.0,5.0,0.0,0.0,325.0,63.42857143,0.0,0.0
1,21.0,Midfielder,203,1.84,right,1.0,4.0,2.5,4.0,0.0,0.0,0.0,100.0,27.5,0.0,0.25
1,20.0,Midfielder,203,1.79,right,1.0,12.0,1.0,4.0,5.0,0.0,0.0,100.0,60.25,0.0833333333333333,0.0
1,30.0,Defender,203,1.9,right,2.0,9.0,1.78,1.0,1.0,0.0,0.0,600.0,80.44444444,0.3333333333333333,0.0
1,32.0,Defender,203,1.85,right,1.0,11.0,1.18,0.0,0.0,0.0,0.0,200.0,90.0,0.0,0.0
1,20.0,Defender,203,1.9,right,1.0,4.0,1.0,2.0,0.0,0.0,0.0,100.0,54.75,0.0,0.0
1,23.0,Defender,203,1.82,right,1.0,8.0,2.38,1.0,2.0,0.0,0.0,200.0,77.0,0.0,0.0
1,20.0,Midfielder,203,1.85,right,2.0,7.0,1.14,5.0,2.0,0.0,0.0,50.0,48.28571429,0.0,0.0
1,19.0,Midfielder,203,1.76,right,1.0,8.0,1.13,2.0,3.0,0.0,0.0,100.0,68.625,0.0,0.0
1,31.0,Midfielder,203,1.76,right,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0
1,22.0,Forward,203,1.73,left,1.0,6.0,1.0,5.0,1.0,0.0,0.0,10.0,19.33333333,0.0,0.0
1,35.0,Forward,203,1.87,right,1.0,6.0,2.0,0.0,3.0,0.0,0.0,100.0,86.5,0.6666666666666666,0.0
1,33.0,Forward,203,1.78,right,2.0,11.0,1.0,1.0,4.0,0.0,0.0,400.0,79.45454545,0.6363636363636364,0.0
1,20.0,Defender,203,1.88,right,2.0,2.0,1.5,1.0,0.0,0.0,0.0,300.0,45.5,0.0,0.0
1,20.0,Defender,203,1.8264723398623608,right,1.0,6.0,1.5,3.0,1.0,0.0,0.0,25.0,44.83333333,0.0,0.0
1,21.0,Defender,147,1.83,left,3.0,6.0,2.17,0.0,2.0,0.0,0.0,175.0,85.66666667,0.0,0.1666666666666666
1,20.0,Midfielder,203,1.88,right,2.0,1.0,3.0,1.0,1.0,0.0,0.0,50.0,28.0,0.0,0.0
1,23.0,Midfielder,203,1.82,right,0.0,1.0,1.0,1.0,0.0,0.0,0.0,400.0,25.0,0.0,0.0
1,22.0,Midfielder,203,1.81,right,2.0,9.0,1.44,3.0,5.0,0.0,0.0,600.0,57.66666667,0.1111111111111111,0.0
1,20.0,Forward,203,1.8264723398623608,left,2.0,1.0,1.5143660090423348,1.0,0.0,0.0,0.0,500.0,4.0,0.0,0.0
1,18.0,Forward,203,1.78,right,1.0,10.0,2.3,2.0,6.0,0.0,0.0,1500.0,63.8,0.3,0.4
1,22.0,Midfielder,210,1.87,right,2.0,6.0,0.67,4.0,1.0,0.0,0.0,750.0,42.5,0.1666666666666666,0.0
1,21.0,Defender,206,1.8,left,1.0,6.0,1.5,2.0,3.0,0.0,0.0,25.0,50.5,0.3333333333333333,0.0
1,25.0,Midfielder,191,1.7,right,1.0,6.0,0.67,2.0,3.0,0.0,0.0,1200.0,56.83333333,0.1666666666666666,0.0
1,21.0,Midfielder,185,1.88,right,0.0,1.0,3.0,0.0,0.0,0.0,0.0,200.0,90.0,0.0,0.0
1,21.0,Midfielder,142,1.82,right,3.0,6.0,0.5,4.0,2.0,0.0,0.0,50.0,27.5,0.0,0.0
1,20.0,Midfielder,185,1.76,right,3.0,1.0,3.0,0.0,1.0,0.0,0.0,300.0,74.0,0.0,0.0
1,21.0,Forward,205,1.93,right,1.0,5.0,0.4,1.0,3.0,0.0,0.0,75.0,63.2,0.2,0.0
1,21.0,Defender,203,1.88,left,1.0,3.0,1.33,1.0,0.0,0.0,0.0,1700.0,80.66666667,0.0,0.0
1,21.0,Defender,203,1.86,right,3.0,8.0,1.5,5.0,2.0,0.0,0.0,75.0,51.375,0.0,0.0
395,29.0,Midfielder,199,1.8,right,1.0,14.0,1.93,12.0,2.0,0.0,0.0,1300.0,29.92857143,0.0,0.2142857142857142
1,20.0,Midfielder,203,1.8264723398623608,right,1.0,7.0,1.57,2.0,5.0,0.0,0.0,250.0,56.14285714,0.2857142857142857,0.2857142857142857
1,20.0,Forward,171,1.95,right,1.0,5.0,1.6,2.0,2.0,0.0,0.0,300.0,62.4,0.4,0.0
1,21.0,Defender,203,1.85,right,0.0,4.0,0.5,2.0,1.0,0.0,0.0,125.0,51.5,0.0,0.0
1,27.0,Defender,157,1.86,right,2.0,8.0,1.5,1.0,0.0,0.0,0.0,250.0,81.0,0.0,0.0
1,22.0,Defender,203,1.84,right,1.0,8.0,1.63,2.0,1.0,0.0,0.0,150.0,83.375,0.0,0.0
1,30.0,Midfielder,203,1.82,right,2.0,10.0,1.1,2.0,6.0,0.0,0.0,750.0,66.4,0.1,0.0
1,19.0,Midfielder,203,1.8264723398623608,right,1.0,6.0,0.83,5.0,1.0,0.0,0.0,100.0,13.66666667,0.0,0.0
1,23.0,Midfielder,175,1.76,both,2.0,9.0,1.11,0.0,6.0,0.0,0.0,1400.0,71.66666667,0.2222222222222222,0.1111111111111111
1,28.0,Defender,174,1.88,right,2.0,5.0,2.4,2.0,1.0,0.0,0.0,700.0,56.2,0.0,0.0
1,19.0,Defender,203,1.8264723398623608,right,1.0,6.0,1.83,0.0,0.0,0.0,0.0,125.0,89.33333333,0.0,0.0
288,24.0,Defender,199,1.88,left,2.0,8.0,1.38,3.0,1.0,0.0,0.0,300.0,66.5,0.0,0.0
1,19.0,Midfielder,157,1.88,right,1.0,2.0,1.5,1.0,1.0,0.0,0.0,75.0,39.5,0.5,0.0
1,25.0,Defender,191,1.91,right,1.0,6.0,1.17,0.0,2.0,0.0,0.0,900.0,82.0,0.0,0.0
1,29.0,Defender,203,1.82,right,1.0,8.0,1.88,1.0,0.0,0.0,0.0,75.0,81.875,0.0,0.0
1,24.0,Defender,203,1.88,right,0.0,8.0,0.75,2.0,0.0,0.0,0.0,100.0,76.375,0.0,0.0
322,25.0,Defender,180,1.84,left,3.0,12.0,1.5,2.0,2.0,0.0,0.0,700.0,77.0,0.0,0.0
1,22.0,Defender,203,1.83,right,3.0,2.0,1.5143660090423348,1.0,0.0,0.0,0.0,750.0,49.0,0.0,0.0
1,23.0,Defender,147,1.8,right,1.0,5.0,1.2,0.0,4.0,0.0,0.0,25.0,78.8,0.0,0.0
1,33.0,Forward,203,1.7,left,2.0,8.0,2.5,6.0,2.0,0.0,0.0,350.0,40.375,0.0,0.25
1,23.0,Forward,203,1.8264723398623608,right,3.0,5.0,0.8,4.0,1.0,0.0,0.0,200.0,12.2,0.0,0.0
1,24.0,Forward,203,1.74,right,3.0,9.0,2.0,4.0,5.0,0.0,0.0,400.0,48.33333333,0.0,0.1111111111111111
1,31.0,Forward,203,1.77,right,1.0,10.0,0.9,0.0,5.0,0.0,0.0,225.0,77.8,0.2,0.1
1,20.0,Forward,203,1.78,right,1.0,3.0,1.67,1.0,2.0,0.0,0.0,125.0,43.0,0.0,0.3333333333333333
1,24.0,Defender,205,1.9,right,0.0,10.0,2.3,1.0,1.0,0.0,0.0,2500.0,77.0,0.0,0.0
1,25.0,Midfielder,203,1.86,right,2.0,11.0,1.82,7.0,2.0,0.0,0.0,175.0,48.0,0.0,0.0
1,21.0,Midfielder,195,1.84,right,2.0,7.0,1.86,0.0,1.0,0.0,0.0,100.0,80.42857143,0.0,0.0
1,20.0,Midfielder,203,1.84,right,2.0,11.0,1.18,4.0,2.0,0.0,0.0,100.0,63.63636364,0.0909090909090909,0.0909090909090909
1,24.0,Forward,152,1.71,right,1.0,5.0,1.6,2.0,2.0,0.0,0.0,175.0,55.2,0.0,0.0
1,22.0,Defender,203,1.84,left,2.0,4.0,1.75,3.0,1.0,0.0,0.0,1200.0,24.5,0.0,0.0
1,17.0,Midfielder,203,1.8264723398623608,right,3.0,4.0,0.75,1.0,2.0,0.0,0.0,175.0,59.0,0.5,0.0
1,24.0,Forward,192,1.82,left,2.0,5.0,0.6,0.0,5.0,0.0,0.0,600.0,76.2,0.0,0.0
1,21.0,Forward,203,1.76,right,1.0,3.0,0.67,2.0,1.0,0.0,0.0,10.0,40.66666667,0.0,0.0
1,25.0,Forward,206,1.87,right,3.0,5.0,1.6,0.0,3.0,0.0,0.0,2200.0,71.0,0.4,0.0
1,30.0,Defender,203,1.93,right,2.0,10.0,1.0,0.0,0.0,0.0,0.0,1000.0,90.0,0.1,0.0
1,22.0,Defender,203,1.9,right,2.0,10.0,1.2,1.0,0.0,0.0,0.0,1400.0,85.5,0.0,0.0
1,19.0,Defender,203,1.93,right,4.0,5.0,1.2,0.0,2.0,0.0,0.0,300.0,85.6,0.0,0.0
1,25.0,Defender,203,1.78,left,3.0,6.0,1.0,2.0,1.0,0.0,0.0,750.0,66.0,0.0,0.0
1,21.0,Defender,203,1.82,right,2.0,7.0,1.29,0.0,1.0,0.0,0.0,50.0,97.71428571,0.0,0.0
1,31.0,Midfielder,203,1.86,right,1.0,9.0,1.33,2.0,7.0,0.0,0.0,700.0,51.44444444,0.1111111111111111,0.3333333333333333
1,31.0,Midfielder,203,1.77,right,2.0,10.0,1.2,1.0,8.0,0.0,0.0,1500.0,68.0,0.2,0.1
1,33.0,Forward,203,1.88,left,1.0,10.0,1.2,1.0,6.0,0.0,0.0,600.0,70.2,0.1,0.2
1,32.0,Defender,174,1.81,left,1.0,8.0,2.0,2.0,1.0,0.0,0.0,700.0,61.75,0.125,0.0
1,20.0,Defender,203,1.8264723398623608,right,1.0,1.0,1.5143660090423348,1.0,0.0,0.0,0.0,75.0,80.0,0.0,0.0
1,24.0,Midfielder,177,1.93,right,2.0,4.0,1.0,1.0,3.0,0.0,0.0,600.0,44.5,0.0,0.0
1,25.0,Midfielder,185,1.83,right,0.0,12.0,1.92,0.0,1.0,0.0,0.0,500.0,0.089083333,0.1666666666666666,0.3333333333333333
1,20.0,Midfielder,203,1.8264723398623608,right,1.0,7.0,1.86,4.0,3.0,0.0,0.0,50.0,39.28571429,0.0,0.0
1,18.0,Forward,203,1.8264723398623608,left,2.0,2.0,1.5,2.0,0.0,0.0,0.0,300.0,9.5,0.0,0.0
1,25.0,Defender,203,1.76,left,1.0,11.0,1.82,0.0,2.0,0.0,0.0,125.0,85.90909091,0.1818181818181818,0.0
1,26.0,Defender,185,1.85,right,2.0,11.0,1.45,1.0,1.0,0.0,0.0,750.0,80.36363636,0.0,0.0
1,19.0,Defender,147,1.85,right,0.0,1.0,1.5143660090423348,0.0,0.0,0.0,0.0,50.0,90.0,0.0,0.0
1,29.0,Midfielder,205,1.78,right,1.0,5.0,1.5143660090423348,3.0,2.0,0.0,0.0,400.0,33.0,0.0,0.0
1,18.0,Forward,203,1.79,right,1.0,5.0,1.2,5.0,0.0,0.0,0.0,450.0,18.2,0.2,0.0
1,36.0,Defender,203,1.89,right,1.0,7.0,1.14,2.0,1.0,0.0,0.0,250.0,69.28571429,0.0,0.0
1,25.0,Defender,203,1.87,right,2.0,2.0,1.5,1.0,0.0,0.0,0.0,100.0,50.5,0.0,0.0
1,27.0,Midfielder,203,1.73,right,2.0,6.0,1.0,1.0,0.0,0.0,0.0,1000.0,82.5,0.0,0.0
1,27.0,Midfielder,203,1.78,right,1.0,5.0,1.0,4.0,1.0,0.0,0.0,400.0,16.2,0.0,0.0
1,23.0,Midfielder,203,1.74,right,1.0,6.0,1.33,3.0,2.0,0.0,0.0,250.0,44.83333333,0.0,0.0
1,21.0,Midfielder,203,1.75,right,1.0,8.0,1.88,6.0,2.0,0.0,0.0,100.0,28.125,0.125,0.0
1,21.0,Forward,203,1.85,right,2.0,9.0,0.78,3.0,3.0,0.0,0.0,500.0,59.55555556,0.2222222222222222,0.0
1,21.0,Defender,190,2.01,right,1.0,1.0,1.5143660090423348,1.0,0.0,0.0,0.0,25.0,24.0,0.0,0.0
1,20.0,Midfielder,203,1.75,right,1.0,10.0,1.0,0.0,3.0,0.0,0.0,150.0,87.4,0.0,0.1
1,20.0,Midfielder,203,1.8264723398623608,right,0.0,2.0,1.5,2.0,0.0,0.0,0.0,75.0,30.0,0.0,0.0
1,20.0,Forward,203,1.8,left,1.0,6.0,0.67,4.0,2.0,0.0,0.0,75.0,40.0,0.0,0.0
1,18.0,Forward,203,1.81,left,2.0,11.0,0.91,1.0,9.0,0.0,0.0,150.0,68.81818182,0.2727272727272727,0.0
1,19.0,Forward,195,1.8264723398623608,left,1.0,8.0,1.75,1.0,5.0,0.0,0.0,50.0,74.25,0.375,0.125
256,33.0,Forward,173,1.65,left,1.0,6.0,1.83,4.0,2.0,0.0,0.0,300.0,33.5,0.0,0.0
1,24.0,Defender,203,1.84,right,1.0,8.0,1.38,0.0,1.0,0.0,0.0,125.0,93.75,0.0,0.0
1,24.0,Defender,203,1.79,left,3.0,11.0,1.45,6.0,4.0,0.0,0.0,900.0,50.18181818,0.0909090909090909,0.0909090909090909
1,21.0,Midfielder,203,1.84,right,1.0,8.0,1.25,0.0,2.0,0.0,0.0,50.0,87.0,0.0,0.0
